#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
2068252693 ; 29.1072 ; 3.29971 ; 0 ; 0
2068252853 ; 29.2448 ; 3.29971 ; 0 ; 0
2068253013 ; 28.3195 ; 3.29971 ; 0 ; 0
2068253173 ; 29.1474 ; 3.29971 ; 0 ; 0
2068253333 ; 29.8645 ; 3.29971 ; 0 ; 0
2068253493 ; 28.9392 ; 3.29971 ; 0 ; 0
2068253653 ; 30.1177 ; 3.29971 ; 0 ; 0
2068253813 ; 31.9767 ; 3.29971 ; 0 ; 0
2068253973 ; 30.5475 ; 3.29971 ; 0 ; 0
2068254133 ; 28.8321 ; 3.29971 ; 0 ; 0
2068254293 ; 28.798 ; 3.29971 ; 0 ; 0
2068254453 ; 29.8693 ; 3.29971 ; 0 ; 0
2068254613 ; 29.9497 ; 3.29971 ; 0 ; 0
2068254773 ; 30.5572 ; 3.29971 ; 0 ; 0
2068254933 ; 28.5362 ; 3.29971 ; 0 ; 0
2068255093 ; 30.797 ; 3.29971 ; 0 ; 0
2068255253 ; 33.8041 ; 3.29971 ; 0 ; 0
2068255413 ; 29.7512 ; 3.29971 ; 0 ; 0
2068255573 ; 31.883 ; 3.29971 ; 0 ; 0
2068255733 ; 30.7788 ; 3.29971 ; 0 ; 0
2068255893 ; 31.5689 ; 3.29971 ; 0 ; 0
2068256053 ; 31.5178 ; 3.29971 ; 0 ; 0
2068256213 ; 30.6181 ; 3.29971 ; 0 ; 0
2068256373 ; 30.3283 ; 3.29971 ; 0 ; 0
2068256533 ; 14.7826 ; 3.29971 ; 0 ; 0
2068256693 ; 7.5363 ; 3.29971 ; 0 ; 0
2068256853 ; 7.49369 ; 3.29971 ; 0 ; 0
2068257013 ; 7.46204 ; 3.29971 ; 0 ; 0
2068257173 ; 7.45473 ; 3.29971 ; 0 ; 0
2068257333 ; 7.48273 ; 3.29971 ; 0 ; 0
2068257493 ; 7.45839 ; 3.29971 ; 0 ; 0
2068257653 ; 7.45352 ; 3.29971 ; 0 ; 0
2068257813 ; 7.46204 ; 3.29971 ; 0 ; 0
2068257973 ; 7.46934 ; 3.29971 ; 0 ; 0
2068258133 ; 7.47543 ; 3.29971 ; 0 ; 0
2068258293 ; 7.45352 ; 3.29971 ; 0 ; 0
2068258453 ; 7.45473 ; 3.29971 ; 0 ; 0
2068258613 ; 7.45839 ; 3.29971 ; 0 ; 0
2068258773 ; 7.47178 ; 3.29971 ; 0 ; 0
2068258933 ; 7.47178 ; 3.29971 ; 0 ; 0
2068259093 ; 7.4596 ; 3.29971 ; 0 ; 0
2068259253 ; 7.46204 ; 3.29971 ; 0 ; 0
2068259413 ; 7.45473 ; 3.29971 ; 0 ; 0
2068259573 ; 7.46569 ; 3.29971 ; 0 ; 0
2068259733 ; 7.45839 ; 3.29971 ; 0 ; 0
2068259893 ; 7.46569 ; 3.29971 ; 0 ; 0
2068260053 ; 7.44865 ; 3.29971 ; 0 ; 0
2068260213 ; 7.45839 ; 3.29971 ; 0 ; 0
2068260373 ; 7.47421 ; 3.29971 ; 0 ; 0
2068260533 ; 7.43769 ; 3.29971 ; 0 ; 0
2068260693 ; 7.46691 ; 3.29971 ; 0 ; 0
2068260853 ; 7.473 ; 3.29971 ; 0 ; 0
2068261013 ; 7.47421 ; 3.29971 ; 0 ; 0
2068261173 ; 17.6035 ; 3.29971 ; 0 ; 0
2068261333 ; 28.8917 ; 3.29971 ; 0 ; 0
2068261493 ; 28.871 ; 3.29971 ; 0 ; 0
2068261653 ; 29.1303 ; 3.29971 ; 0 ; 0
2068261813 ; 28.7907 ; 3.29971 ; 0 ; 0
2068261973 ; 29.3714 ; 3.29971 ; 0 ; 0
2068262133 ; 28.6324 ; 3.29971 ; 0 ; 0
2068262293 ; 28.9818 ; 3.29971 ; 0 ; 0
2068262453 ; 24.5685 ; 3.29971 ; 0 ; 0
2068262613 ; 7.78101 ; 3.29971 ; 0 ; 0
2068262773 ; 7.47421 ; 3.29971 ; 0 ; 0
2068262933 ; 7.46447 ; 3.29971 ; 0 ; 0
2068263093 ; 7.46447 ; 3.29971 ; 0 ; 0
2068263253 ; 7.46569 ; 3.29971 ; 0 ; 0
2068263413 ; 7.45595 ; 3.29971 ; 0 ; 0
2068263573 ; 7.45595 ; 3.29971 ; 0 ; 0
2068263733 ; 7.46326 ; 3.29971 ; 0 ; 0
2068263893 ; 7.47908 ; 3.29971 ; 0 ; 0
2068264053 ; 7.45839 ; 3.29971 ; 0 ; 0
2068264213 ; 7.45473 ; 3.29971 ; 0 ; 0
2068264373 ; 7.4803 ; 3.29971 ; 0 ; 0
2068264533 ; 7.44499 ; 3.29971 ; 0 ; 0
2068264693 ; 7.46204 ; 3.29971 ; 0 ; 0
2068264853 ; 7.46934 ; 3.29971 ; 0 ; 0
2068265013 ; 7.45717 ; 3.29971 ; 0 ; 0
2068265173 ; 7.46813 ; 3.29971 ; 0 ; 0
2068265333 ; 7.4596 ; 3.29971 ; 0 ; 0
2068265493 ; 7.46691 ; 3.29971 ; 0 ; 0
2068265653 ; 7.46691 ; 3.29971 ; 0 ; 0
2068265813 ; 7.46447 ; 3.29971 ; 0 ; 0
2068265973 ; 7.45595 ; 3.29971 ; 0 ; 0
2068266133 ; 7.46326 ; 3.29971 ; 0 ; 0
2068266293 ; 7.45717 ; 3.29971 ; 0 ; 0
2068266453 ; 7.46082 ; 3.29971 ; 0 ; 0
2068266613 ; 7.46813 ; 3.29971 ; 0 ; 0
2068266773 ; 7.4523 ; 3.29971 ; 0 ; 0
2068266933 ; 7.45595 ; 3.29971 ; 0 ; 0
2068267093 ; 7.46447 ; 3.29971 ; 0 ; 0
2068267253 ; 7.46447 ; 3.29971 ; 0 ; 0
2068267413 ; 7.46204 ; 3.29971 ; 0 ; 0
2068267573 ; 7.46326 ; 3.29971 ; 0 ; 0
2068267733 ; 7.46691 ; 3.29971 ; 0 ; 0
2068267893 ; 7.45595 ; 3.29971 ; 0 ; 0
2068268053 ; 7.46447 ; 3.29971 ; 0 ; 0
2068268213 ; 7.45352 ; 3.29971 ; 0 ; 0
2068268373 ; 7.4523 ; 3.29971 ; 0 ; 0
2068268533 ; 7.4596 ; 3.29971 ; 0 ; 0
2068268693 ; 7.46447 ; 3.29971 ; 0 ; 0
2068268853 ; 7.46082 ; 3.29971 ; 0 ; 0
2068269013 ; 7.46447 ; 3.29971 ; 0 ; 0
2068269173 ; 7.45839 ; 3.29971 ; 0 ; 0
2068269333 ; 7.46569 ; 3.29971 ; 0 ; 0
2068269493 ; 7.4596 ; 3.29971 ; 0 ; 0
2068269653 ; 7.45839 ; 3.29971 ; 0 ; 0
2068269813 ; 7.473 ; 3.29971 ; 0 ; 0
2068269973 ; 7.46082 ; 3.29971 ; 0 ; 0
2068270133 ; 7.45595 ; 3.29971 ; 0 ; 0
2068270293 ; 7.45717 ; 3.29971 ; 0 ; 0
2068270453 ; 7.46691 ; 3.29971 ; 0 ; 0
2068270613 ; 7.4803 ; 3.29971 ; 0 ; 0
2068270773 ; 7.45717 ; 3.29971 ; 0 ; 0
2068270933 ; 7.44986 ; 3.29971 ; 0 ; 0
2068271093 ; 8.62714 ; 3.29971 ; 0 ; 0
2068271253 ; 27.4088 ; 3.29971 ; 0 ; 0
2068271413 ; 28.6397 ; 3.29971 ; 0 ; 0
2068271573 ; 29.347 ; 3.29971 ; 0 ; 0
2068271733 ; 28.7566 ; 3.29971 ; 0 ; 0
2068271893 ; 29.4286 ; 3.29971 ; 0 ; 0
2068272053 ; 29.0548 ; 3.29971 ; 0 ; 0
2068272213 ; 29.0025 ; 3.29971 ; 0 ; 0
2068272373 ; 28.9051 ; 3.29971 ; 0 ; 0
2068272533 ; 13.4093 ; 3.29971 ; 0 ; 0
2068272693 ; 7.53874 ; 3.29971 ; 0 ; 0
2068272853 ; 7.49004 ; 3.29971 ; 0 ; 0
2068273013 ; 7.46569 ; 3.29971 ; 0 ; 0
2068273173 ; 7.46934 ; 3.29971 ; 0 ; 0
2068273333 ; 7.46204 ; 3.29971 ; 0 ; 0
2068273493 ; 7.44499 ; 3.29971 ; 0 ; 0
2068273653 ; 7.46569 ; 3.29971 ; 0 ; 0
2068273813 ; 7.46934 ; 3.29971 ; 0 ; 0
2068273973 ; 7.47056 ; 3.29971 ; 0 ; 0
2068274133 ; 7.45473 ; 3.29971 ; 0 ; 0
2068274293 ; 7.45595 ; 3.29971 ; 0 ; 0
2068274453 ; 7.45473 ; 3.29971 ; 0 ; 0
2068274613 ; 7.46934 ; 3.29971 ; 0 ; 0
2068274773 ; 7.46934 ; 3.29971 ; 0 ; 0
2068274933 ; 7.46082 ; 3.29971 ; 0 ; 0
2068275093 ; 7.46813 ; 3.29971 ; 0 ; 0
2068275253 ; 7.45108 ; 3.29971 ; 0 ; 0
2068275413 ; 7.45595 ; 3.29971 ; 0 ; 0
2068275573 ; 7.46447 ; 3.29971 ; 0 ; 0
2068275733 ; 7.47178 ; 3.29971 ; 0 ; 0
2068275893 ; 7.45473 ; 3.29971 ; 0 ; 0
2068276053 ; 7.47056 ; 3.29971 ; 0 ; 0
2068276213 ; 7.44865 ; 3.29971 ; 0 ; 0
2068276373 ; 7.47056 ; 3.29971 ; 0 ; 0
2068276533 ; 7.45717 ; 3.29971 ; 0 ; 0
2068276693 ; 7.47056 ; 3.29971 ; 0 ; 0
